[*[8,12,41,84,253],[2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0]*]
[*[5,17,38,101,285],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 0, 0, 1, 0, 0, 2, 1, 2, 2, 0, 0]*]
[*[8,16,35,92,258],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0]*]
[*[6,10,27,90,261],[2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 0, 0, 0, 0, 1, 1, 2, 2, 0, 0]*]
[*[5,13,17,121,245],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 1, 0, 1, 0, 0, 2, 0, 2, 2, 0, 0]*]
[*[8,18,23,106,233],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0]*]
[*[4,8,25,92,189],[2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]*]
[*[6,14,30,114,301],[2, 2, 2, 2, 0, 1, 2, 2, 0, 1, 0, 1, 1, 0, 0, 2, 0, 2, 2, 0, 0]*]
[*[6,10,48,74,236],[2, 2, 2, 2, 0, 2, 0, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0]*]
[*[8,14,35,126,193],[2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 0, 1, 0, 0, 0, 0, 2, 2, 2, 0, 0]*]
[*[5,13,44,89,240],[2, 2, 2, 2, 0, 1, 2, 2, 0, 1, 1, 1, 1, 0, 0, 2, 0, 2, 2, 0, 0]*]
[*[7,15,46,87,247],[2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 0, 2, 0, 0, 0, 0, 2, 1, 2, 0, 0]*]
